id,post_node_id,post_skel_id,post_x,post_y,post_z,pre_node_id,pre_skel_id,pre_x,pre_y,pre_z
11440,8277575,2641839,343227,166096,173440,8277494,23829,343296,165971,173640
11441,7227384,2131963,362023,135269,198560,4513809,23829,361657,135647,198320
11443,7795464,2398728,344409,167435,178040,4515605,23829,344036,167435,178160
11444,7792925,2396056,379310,115867,170160,4514085,23829,379201,115772,170000
11447,8277535,2641796,343324,166155,173560,8277494,23829,343296,165971,173640
11449,8263229,2633491,387345,136927,189920,8263209,23829,386593,137032,190080
11451,6609564,11524508,349121,169299,161240,6609561,23829,349252,169196,161240
11452,4513752,1092324,383762,121248,178320,4513750,23829,383775,121076,178360
11453,8274812,2640533,342329,164322,176960,8274741,23829,341949,164212,176880
11455,7796881,2400522,343613,163342,183800,4515442,23829,343806,163317,183880
11456,7827305,2418349,383703,147608,188960,7827290,23829,383856,147507,189000
11457,7818154,2414256,381083,130750,188840,7818152,23829,381063,130866,188840
11459,7227347,2131859,359790,137376,199480,7227345,23829,359885,137171,199480
11461,7226220,2128876,338661,161068,186640,4526641,23829,338636,161345,186720
11462,7816441,2412521,340937,155784,194280,4526520,23829,341143,155648,194320
11463,7828598,2418982,383526,145823,188800,7828554,23829,383198,145913,188880
11464,7810018,2407655,373876,141056,191880,4513914,23829,373593,140751,191840
11465,7226911,2130811,378334,141410,191720,4513910,23829,378439,141114,191640
11466,4526224,1097709,341239,159599,191200,4526219,23829,341142,159479,191240
11469,8324764,2663211,350591,168667,160760,8324755,23829,350357,168731,160880
11473,7854476,2429668,371126,146376,192200,7854471,23829,371262,146128,192200
11474,52685472,13157855,379884,131286,189040,44767278,23829,379785,131097,189160
11475,7787694,2391130,368802,150841,185040,6551815,23829,368995,150759,185160
11477,11901578,11523900,345237,167270,185680,4515486,23829,345385,167265,185480
11478,7799109,2402994,342132,161326,189840,4525391,23829,342484,161510,189800
11480,8323008,2660794,345079,170355,169640,8323006,23829,345502,170371,169640
11481,8324870,2663360,350097,168925,161120,8324864,23829,349869,169073,161160
11486,5466325,1094920,346380,166723,185120,5466314,23829,346131,166617,185160
11487,7858041,2433432,366496,150827,183840,7858028,23829,366579,150600,183800
11488,8322443,2659544,345776,169828,168800,8322439,23829,345680,169956,168760
11489,7748408,2370496,351706,159931,190800,7748374,23829,351923,159847,190880
11490,7809457,2407073,371102,140581,193000,7809367,23829,370947,140809,193080
11493,8285193,1812558,337972,163340,165520,8285118,23829,337831,163261,165680
11495,7814778,2410616,382130,142177,188200,7814753,23829,382350,142485,188200
11496,7809170,2406726,369646,140225,194240,4513977,23829,369275,140276,194120
11498,7796497,2399896,344529,166758,182240,7796491,23829,344548,166546,182200
11500,7816442,2412527,341139,155555,194240,4526520,23829,341143,155648,194320
11501,17974719,1870230,374281,150223,187880,4514245,23829,374395,150209,187800
11503,7815906,2411834,342333,154121,195560,7815902,23829,342569,154001,195560
11504,7226732,2130131,354770,158229,192400,7226727,23829,355106,158426,192440
11505,7226715,2130062,352919,158903,191920,4514303,23829,352963,158946,191800
11507,7226204,2128861,337489,161056,186600,7226195,23829,337768,161180,186560
11508,4526534,1098050,341811,154104,194720,4526531,23829,341822,154247,194720
11511,8264259,2633977,396266,129726,184320,7227222,23829,396254,130534,184680
11512,7809702,2407334,371729,140556,192800,7809683,23829,371696,140424,192760
11513,7796498,2399901,344388,166762,182200,7796491,23829,344548,166546,182200
11514,7784606,2389978,386409,123055,180280,7784574,23829,386358,123128,180240
11515,7226845,1706774,377164,142690,190960,7226842,23829,377384,142358,190960
11516,7867581,2439978,349138,154886,197360,7867559,23829,348848,154586,197320
11518,8323787,2662033,346359,162218,154920,6856527,23829,346240,162340,154800
11519,52710058,13169254,384158,146962,188520,24838992,23829,383922,146830,188600
11520,7791910,2395148,378717,114976,168880,7791900,23829,378628,115092,168840
11521,8264585,2634122,374692,150283,187760,4514245,23829,374395,150209,187800
11522,4526292,1097743,341133,158990,191600,4526282,23829,340930,158833,191560
11523,7787185,2390722,369658,149602,184080,7787159,23829,369572,149854,184200
11525,7827404,2418437,383719,146374,188960,7827374,23829,383616,146494,189040
11526,8272293,2638994,342886,165828,177600,8272215,23829,343056,165806,177760
11527,4515395,2659704,348482,162145,188240,4515387,23829,348302,162074,188160
11528,4513621,1091828,394742,128020,182360,4513619,23829,394661,128171,182320
11530,7797929,2401801,349302,163002,189600,7797913,23829,349238,163086,189720
11531,7226297,2128991,338342,161099,187040,7226284,23829,338683,161026,187120
11535,8270275,2637459,343493,164378,179640,8270258,23829,343407,164257,179720
11536,8322380,2659311,344631,169156,168480,8322378,23829,344687,169312,168480
11537,11621939,2390390,363462,151663,184280,7736731,23829,363661,151305,184120
11538,7796351,2399607,345040,167573,181200,7796348,23829,345224,167464,181200
11539,7859354,2434721,387994,137170,190000,7859329,23829,388134,137067,189920
11541,8322563,2659913,348105,172420,168320,8322561,23829,348113,172208,168320
11543,7798335,2402252,333413,157506,186280,4526202,23829,333685,157620,186200
11544,7750444,2371697,354289,145930,200320,7227255,23829,353997,145575,200240
11545,52709732,13168725,381847,146153,188280,12400611,23829,381858,146332,188400
11546,4527685,2633111,331576,158712,171400,4527683,23829,331515,158560,171400
11547,4513990,1093189,368760,140146,194720,4513987,23829,368792,140268,194720
11548,7738295,2362155,360790,152758,186920,7736917,23829,360702,152556,186920
11549,7227184,2131423,391967,132352,186920,7227181,23829,392251,132228,186920
11550,14357887,1710886,342661,154369,194520,7816197,23829,342756,154718,194880
11551,8292336,2651091,348734,170510,162120,8292286,23829,348504,170210,161920
11552,8324246,2662600,344328,161104,154480,8324243,23829,344552,161140,154480
11556,8323601,2661651,344958,161914,155160,8323581,23829,345123,161872,154960
11557,8263638,2633665,367353,126872,192760,4513785,23829,367179,127167,192480
11558,7858582,2433938,350031,162244,190360,7858579,23829,350211,162248,190360
11559,7817780,2413865,380627,130111,188640,7817779,23829,380711,130303,188640
11560,8325581,2664311,350832,169063,159720,8325576,23829,351059,169182,159680
11562,7224974,2127755,335888,160629,184840,4527080,23829,336516,160454,184600
11563,7830515,2420236,366905,144462,197920,7830488,23829,366826,144181,197960
11564,8792112,2796254,331364,157597,170360,8262427,23829,331375,157372,170240
11565,7226086,2128714,336871,160178,185640,7226083,23829,336643,160378,185640
11566,8324410,2662832,345515,161659,154080,8324370,23829,345104,161524,154200
11569,4524893,1096998,344888,162327,190480,4524891,23829,345085,162349,190480
11570,7830926,2420590,366084,144111,197160,4514010,23829,366296,144200,197160
11571,7796051,2399337,345238,167495,180680,4515545,23829,345100,167234,180560
11572,4514082,1093507,380113,116097,170360,4514077,23829,380262,116268,170360
11574,7796486,2399870,344205,166951,182000,7796481,23829,343866,166729,182000
11575,7791985,2395213,379397,114993,168720,7791963,23829,379243,115001,168880
11576,8283316,2645457,349002,168671,160920,8283241,23829,348827,168310,161080
11577,8322137,2659124,345590,169509,168000,8322125,23829,345382,169352,168160
11578,8291996,2650776,348471,169872,162880,8291962,23829,348395,169888,163040
11580,3339330,742913,387719,134146,188880,3339321,23829,387512,134164,188880
11582,7796586,11523900,344043,165456,182760,4515524,23829,343966,165563,182560
11585,7816711,2412736,341099,156609,193520,4526482,23829,341255,156340,193480
11587,4515471,1094863,345008,167324,184640,4515467,23829,345174,167325,184640
11588,7796773,2400356,343816,163981,183320,4515503,23829,343937,164202,183320
11591,4513654,1091953,393021,127930,182440,4513652,23829,393023,128125,182440
11592,7854298,2428769,349969,160518,190440,7226659,23829,350160,160513,190640
11594,7854453,2429091,360732,155237,192960,7854447,23829,360542,155239,192840
11596,52709723,13168694,382205,146236,188520,12400639,23829,382275,145951,188680
11599,6475761,1769541,331956,159926,176680,6475741,23829,332200,159979,176600
11605,7739258,2363103,362510,152334,185440,7736823,23829,362946,152194,185400
11606,19322877,5720609,388850,135370,190000,4513863,23829,388821,135205,189880
11607,8263682,2633725,367530,127649,192400,8263663,23829,367839,127350,192600
11610,7224965,2127719,336354,160779,184760,4527080,23829,336516,160454,184600
11611,8325258,2663781,349871,167952,160280,8325241,23829,349880,168112,160360
11613,7739239,2363056,362870,152385,185440,7736823,23829,362946,152194,185400
11615,8323390,2661373,349324,168393,157920,8323360,23829,349800,167879,157800
11616,8285768,2646971,338222,163778,164760,8285755,23829,338098,163556,164800
11617,4525277,1097212,341750,160969,189640,4525258,23829,341839,161115,189680
11618,8274564,2659704,342304,165725,174640,8274545,23829,342464,165881,174640
11622,8322461,2659691,347040,170232,168800,8322458,23829,346884,170064,168800
11625,7817330,2413435,379834,130315,188000,7817324,23829,380046,130335,188000
11626,17715713,1967862,346675,167923,165720,17715725,23829,346595,168041,165800
11627,7854954,2429921,387295,136962,189520,7854941,23829,387211,136966,189600
11628,8454379,2705183,374478,149962,187320,8270173,23829,374926,149723,187600
11629,52709719,13168674,381967,145889,188520,12400639,23829,382275,145951,188680
11630,4514296,1094252,356183,158994,192600,4514292,23829,356074,158853,192600
11631,7787652,2664521,370238,150700,184920,7787648,23829,370083,150850,184920
11632,7793368,2396320,380864,118584,173800,4514056,23829,380976,118698,173920
11636,7867897,1710886,349176,155239,196600,7867892,23829,348660,155174,196600
11637,7870815,2442375,366170,150667,183960,7870787,23829,366059,150554,183880
11638,7783832,2389152,385580,122565,179520,7783825,23829,385880,122607,179560
11639,8274236,2640211,343225,165453,174600,8274142,23829,343406,165485,174800
11640,7828449,2418846,381411,146455,188760,7828329,23829,381773,146659,189040
11641,7809377,2407016,371043,140637,193080,7809367,23829,370947,140809,193080
11642,8280383,2643260,346184,167727,167400,8280377,23829,346132,167835,167400
11643,43143543,11798009,394938,129303,181480,4513576,23829,395016,129265,181560
11644,7809116,2406587,368462,140767,194800,7809112,23829,368574,140899,194800
11646,8322526,2659775,347449,171147,168200,8322521,23829,347100,170934,168160
11647,8322671,2660124,348827,172130,167440,8322670,23829,348939,172286,167440
11648,7795442,2398718,343936,167362,178080,4515605,23829,344036,167435,178160
11649,7825103,2417497,344418,165228,183840,7825057,23829,343814,165032,183800
11652,8323710,2661901,345350,162405,154760,8323707,23829,345522,162403,154760
11653,7793075,2396196,380401,116279,170280,4514077,23829,380262,116268,170360
11654,7226085,2128709,336687,160190,185640,7226083,23829,336643,160378,185640
11655,13095092,2434286,378203,140865,191080,4513904,23829,378039,140983,191200
11657,6551881,1827801,368809,149899,184360,6551876,23829,368945,150069,184360
11658,7818473,2414503,377733,115376,167560,7818470,23829,377814,115564,167560
11659,7860360,2435156,378218,141347,192400,7860345,23829,378407,141362,192480
11660,8324732,2663151,349622,167625,160880,8324729,23829,349526,167721,160880
11662,7787922,2391512,372918,149625,187960,7787906,23829,372546,149396,187800
11663,7860386,2435216,378611,142264,192320,7860369,23829,378518,142026,192400
11664,8322674,2660139,348740,172160,167480,8322670,23829,348939,172286,167440
11665,7783431,2388740,384590,122001,178960,7783429,23829,384690,121889,178960
11668,8291666,2650578,348178,169702,164120,8291650,23829,348301,169867,163960
11670,8289795,2649328,343701,163215,163440,8289762,23829,343558,163276,163360
11673,7854745,2429668,370887,146720,192120,7854736,23829,370803,146879,192120
11674,7230646,2135084,384698,121874,177960,7230616,23829,384754,121738,177960
11675,8270975,2638045,343425,163709,178560,8270971,23829,343297,163862,178560
11677,12932285,2439196,378212,141411,191760,4513910,23829,378439,141114,191640
11678,30014426,3136591,368571,140946,194960,7809112,23829,368574,140899,194800
11679,8274477,2640342,342567,165102,174800,8274446,23829,342680,165105,174640
11680,52714831,13174001,378583,115855,169680,7792693,23829,378780,115896,169760
11681,8324026,2662323,345417,160684,154680,8324025,23829,345329,160828,154680
11682,7817420,2413540,379610,130713,188240,3340509,23829,379386,130867,188240
11684,7787211,2390595,368896,151082,184360,6551884,23829,368797,150866,184360
11685,7739173,2362946,362673,152315,186280,7736876,23829,362558,152264,186200
11687,7798960,2402877,341744,160479,190240,7798953,23829,341548,160387,190240
11688,7831412,2420922,355791,158897,192560,7831385,23829,355686,158685,192600
11689,7814617,2410379,382105,143104,188120,7814599,23829,382213,143302,188120
11691,7859180,2434426,384179,137399,191040,7859158,23829,384094,137456,190920
11693,7861350,2435891,384098,136484,190600,7861348,23829,384170,136636,190600
11695,7785862,2390339,392333,127568,181680,4513625,23829,392294,127670,181840
11697,8325545,1899504,351421,168434,159840,8325513,23829,351332,168822,159960
11698,8323598,2661646,344990,161908,154840,8323581,23829,345123,161872,154960
11699,7828238,2418746,383113,147579,189320,7826880,23829,383534,147537,189520
11703,7792113,2395332,378898,116481,168840,7792105,23829,378915,116322,168840
11707,7790882,2394055,371063,114812,165000,4514205,23829,371099,114754,164880
11709,4514264,1094146,371822,147068,190360,7787949,23829,371781,147230,190200
11710,7226664,2129860,350196,160837,190640,7226659,23829,350160,160513,190640
11711,4515361,1094450,348704,163443,189760,4515355,23829,348684,163284,189680
11712,7738415,11223315,360617,152166,186800,7736912,23829,360573,152324,186840
11715,7828382,2418806,382176,146329,189080,7828329,23829,381773,146659,189040
11716,3339261,742826,386370,133655,188760,3339259,23829,386481,133749,188760
11717,7795620,2398942,344307,167277,179120,4515580,23829,344332,167567,179200
11718,7226395,2129293,341182,161017,188960,7226390,23829,340866,161060,188880
11720,7858590,2433960,350312,162137,190440,7858579,23829,350211,162248,190360
11721,8273757,2639930,343608,165478,175480,8273755,23829,343496,165382,175480
11724,7809914,2407500,373268,139820,191920,4513927,23829,373217,139698,192080
11725,4525502,1097335,341549,160825,190160,4525495,23829,341399,160736,190160
11727,8291974,2664526,348213,169772,162960,8291962,23829,348395,169888,163040
11728,8324216,2662536,344726,160080,154640,8324211,23829,344367,160083,154600
11729,7224753,2127440,332009,159590,177080,4527570,23829,332099,159929,176920
11731,7809764,2407406,371998,141397,192480,7809758,23829,371934,141221,192480
11732,8286009,2647179,337981,162565,164480,8285995,23829,337813,162560,164360
11733,8289351,1870230,343075,163129,163400,8289291,23829,343103,163186,163520
11734,7226773,2664521,370632,147734,192520,7226763,23829,370891,147910,192520
11738,52709759,13168816,332595,156891,165880,12650527,23829,332821,157002,165920
11739,7797198,2400920,344348,165008,184520,4515415,23829,344529,164778,184440
11740,8280741,2643600,346672,168269,166480,8280619,23829,346494,168299,166680
11742,7784867,2390179,387218,124473,181360,7784848,23829,387555,124508,181320
11744,7783315,2388629,383611,120607,178320,7783287,23829,383795,120610,178280
11745,4514032,1093337,382975,120054,175920,4514029,23829,382974,119860,175920
11746,8951251,2830615,350124,160041,190520,7226623,23829,350564,160113,190640
11749,8285661,2646862,338009,163198,165240,8285640,23829,337833,163187,165120
11751,7818468,2414490,378878,115801,167560,4514165,23829,378637,115833,167600
11752,8323348,2661289,349597,168080,157960,8323341,23829,349377,168164,157960
11753,4526289,1097737,341047,159073,191560,4526282,23829,340930,158833,191560
11754,7814212,2409718,380845,144454,187080,7814203,23829,380927,144462,187160
11758,7832179,2633111,333536,160813,177240,7224765,23829,333511,160843,177040
11759,8291851,2664521,348488,169765,163280,8291827,23829,348591,169855,163360
11760,4514268,1094157,371798,147793,190600,4514281,23829,371838,147354,191320
11761,8274571,2640408,342382,165915,174680,8274545,23829,342464,165881,174640
11762,7226265,2128921,340004,161785,187040,4526634,23829,339315,161661,187040
11763,8287751,2648359,344337,163717,164920,8287742,23829,344343,163481,164880
11766,7795301,2398541,345072,168188,177440,7795242,23829,344829,168239,177600
11770,7816463,2412550,341157,155623,194440,4526520,23829,341143,155648,194320
11772,7787725,2391177,369974,151198,185080,7787720,23829,369704,151341,185200
11773,7789505,2392749,333150,161827,174760,7789498,23829,333331,161967,174720
11774,7826964,2418204,383658,147265,189480,7826880,23829,383534,147537,189520
11775,8281493,2643994,347603,169451,165720,8281488,23829,347469,169421,165640
11776,8274837,2640544,341898,164025,177000,8274741,23829,341949,164212,176880
11777,8323380,2661347,349570,168262,157840,8323360,23829,349800,167879,157800
11779,7833207,2422574,373871,150021,188840,7833176,23829,373616,149692,188800
11780,4515354,1094424,349149,161531,190080,4515350,23829,349385,161426,190120
11782,7225095,3136591,337759,161348,185280,7225086,23829,337640,161127,185400
11784,7226692,2129956,350510,161368,190800,7226688,23829,350714,161176,190800
11785,8274913,2640584,342797,163974,176960,8274893,23829,342630,164145,176920
11787,7819052,2414876,347564,162682,190840,4524005,23829,347671,162776,190920
11789,7833115,2422493,335859,160881,185560,4527040,23829,335905,160612,185520
11791,7836436,2424814,388276,136278,189400,7227068,23829,388597,136751,189400
11792,7738856,2362692,360866,152635,186280,7736885,23829,360945,152736,186440
11793,7815829,2411715,343323,153925,195600,7815826,23829,343171,153929,195600
11794,18271004,1870230,347367,168342,165720,8281604,23829,347171,168261,165600
11797,7820043,2415662,344940,166453,185000,7820039,23829,345100,166477,185000
11798,12294360,3682964,345480,165955,183800,5467063,23829,345410,166019,183760
11802,8323373,2661325,349790,168158,157840,8323360,23829,349800,167879,157800
11803,8323637,2661779,344562,160376,154880,8323635,23829,344518,160564,154880
11806,19322746,5720462,360818,135096,198400,4513814,23829,360857,135337,198320
11807,7224991,2127797,336158,160984,185000,4527065,23829,336058,160753,185040
11812,7814497,2410190,382244,144238,187760,7814490,23829,382304,144174,187800
11814,7854653,2429519,372361,147075,191760,7854639,23829,372611,147146,191840
11816,8274746,2640456,341973,163964,176880,8274741,23829,341949,164212,176880
11817,8264254,2633966,396286,129951,184480,7227222,23829,396254,130534,184680
11819,7792109,2395823,378757,116301,168840,7792105,23829,378915,116322,168840
11820,8271791,2706851,341923,163760,178160,8271790,23829,341999,163896,178160
11822,17975712,2633111,373559,149699,188960,7833176,23829,373616,149692,188800
11824,7783290,2388545,383743,120470,178280,7783287,23829,383795,120610,178280
11830,7224234,2126619,332823,156652,166400,7224225,23829,332559,156653,166400
11833,52709637,13168545,340300,158077,191480,9134165,23829,340080,157934,191520
11834,7856106,2431534,376372,141777,192360,7856075,23829,376642,142142,192400
11835,8324760,2663201,350490,168570,160840,8324755,23829,350357,168731,160880
11836,7787724,2391244,369871,151423,185160,7787720,23829,369704,151341,185200
11838,7226929,2130873,376418,141401,192000,7226927,23829,376690,141353,192000
11839,8271794,2638638,341807,164004,178160,8271790,23829,341999,163896,178160
11842,7752652,2372926,371146,122970,187640,4513759,23829,371357,122830,187720
11843,7859372,2434752,388710,136347,189720,7859366,23829,388546,136367,189720
11844,7224922,2127671,335329,159679,184440,4527107,23829,335526,159918,184400
11845,4527864,1099095,332821,156758,166080,4527846,23829,332843,156458,166080
11846,7816719,2412762,341284,157077,193560,7816716,23829,341488,157017,193560
11848,7751126,2371958,361616,135107,198600,4513809,23829,361657,135647,198320
11849,4514247,2431772,374403,150328,187800,4514245,23829,374395,150209,187800
11852,7818961,2414784,348218,163765,191000,4523955,23829,347764,163682,191000
11855,7226742,2130166,356342,158897,192440,4514292,23829,356074,158853,192600
11856,7791253,2394471,377263,115622,167440,7791244,23829,377187,115468,167480
11857,8286189,2647347,338202,163678,163960,8286187,23829,338234,163554,163960
11861,7783324,2388634,383774,120505,178400,7783287,23829,383795,120610,178280
11865,4513629,1091864,392142,127520,181840,4513625,23829,392294,127670,181840
11866,7828475,2418862,381538,146580,188720,7828329,23829,381773,146659,189040
11867,8324089,2662414,346181,161528,154600,8324082,23829,346141,161352,154600
11868,7786603,2390530,361911,151737,185640,7786597,23829,362023,151730,185720
11869,7815880,2411802,343284,153845,195480,7815826,23829,343171,153929,195600
11870,7867873,2440447,347736,155285,196600,7867838,23829,348062,155346,196720
11872,5466283,1306384,346417,167145,185280,5466268,23829,346392,167315,185400
11873,7794517,2397373,382920,119839,176080,4514029,23829,382974,119860,175920
11876,7226148,2664521,337630,162244,185760,7226144,23829,337958,161616,185760
11877,6842070,1870230,343225,162900,163720,8288387,23829,343394,162718,163760
11878,7739098,2362859,361950,152281,186680,7736901,23829,361931,152258,186560
11880,6551887,1827818,368648,150955,184360,6551884,23829,368797,150866,184360
11881,12332739,3695636,354000,144284,200040,12332704,23829,354347,144623,200120
11882,10747610,2417820,365571,149624,183560,12856704,23829,365657,149749,183560
11883,7797151,2400865,344817,164081,184320,4515407,23829,345025,164045,184320
11884,7818996,2414815,347742,163495,190840,4523955,23829,347764,163682,191000
11885,7746225,2368350,331502,156086,168040,4527711,23829,331399,156149,167920
11886,7854370,2428892,357132,158094,192840,7854368,23829,357104,157882,192840
11888,4514150,1093749,378299,115906,167880,4514144,23829,378376,115782,167960
11890,4525700,1097455,341378,159924,190960,4525688,23829,341324,160058,190880
11891,8323583,2661589,344935,161932,154960,8323581,23829,345123,161872,154960
11892,7820545,2416008,345054,166762,184280,7820542,23829,345046,166630,184280
11893,7795796,2399061,344721,167537,179840,4515563,23829,344711,167594,179920
11894,4527772,1099035,331988,156058,166880,4527769,23829,332259,156096,166880
11896,8285470,2646664,338600,163016,165440,8285402,23829,338336,162756,165280
11897,7794365,2396744,381663,119073,174760,4514044,23829,381943,119116,175160
11899,7794518,2397378,382999,120069,175800,4514029,23829,382974,119860,175920
11900,7815837,2411730,343143,154159,195640,7815826,23829,343171,153929,195600
11902,8322651,2444889,348394,172068,167400,8322629,23829,348384,171906,167600
11905,7226813,2130488,371928,147597,190760,4514281,23829,371838,147354,191320
11907,4514058,3966535,380883,118810,173880,4514056,23829,380976,118698,173920
11909,7828556,2418930,383266,146033,188880,7828554,23829,383198,145913,188880
11910,7794799,2397775,384282,121512,177640,7794791,23829,384318,121350,177600
11911,8324247,2662605,344376,161216,154480,8324243,23829,344552,161140,154480
11912,3340001,743392,387479,134023,188720,3339321,23829,387512,134164,188880
11914,4527416,1098788,334912,160316,182160,4527414,23829,334895,160456,182160
11915,8287464,2648258,343342,162972,167080,8287462,23829,343436,163082,167080
11917,7816005,2411988,341681,154370,195560,7815966,23829,341904,154456,195640
11918,7809766,2431772,372110,141297,192480,7809758,23829,371934,141221,192480
11919,7872002,1091983,381197,144269,186880,7814203,23829,380927,144462,187160
11920,7870800,2442332,366251,150482,183880,7870787,23829,366059,150554,183880
11921,4526618,1098239,340852,161487,187920,4526612,23829,340686,161429,187920
11922,8289305,2649113,343059,163382,163600,8289291,23829,343103,163186,163520
11924,7792985,2396121,380225,115861,170200,7792939,23829,380176,115765,170080
11925,7783844,2389198,385616,122587,179600,7783825,23829,385880,122607,179560
11926,8268261,2636305,371023,111151,164240,8268238,23829,371104,111203,164280
11927,8284516,2646078,337563,163439,166760,8284472,23829,337851,163250,166680
11928,8322460,11524508,347091,170001,168800,8322458,23829,346884,170064,168800
11930,7791983,2395208,379639,115040,168840,7791963,23829,379243,115001,168880
11931,8268248,2636285,371056,111387,164280,8268238,23829,371104,111203,164280
11932,8286056,2647244,337673,163127,164400,8286046,23829,337613,163036,164320
11935,7836162,2424533,385219,136150,190160,4513877,23829,384904,135822,190200
11936,8291059,2650022,346373,162951,155400,8291054,23829,346291,162515,155400
11942,8271047,2638142,343141,163610,178520,8270971,23829,343297,163862,178560
11943,4514181,1093864,376766,115167,167320,4514176,23829,376983,115332,167280
11944,7751751,2372179,366183,127710,193280,4513805,23829,366539,127542,193200
11947,7826638,2417993,383231,147143,189880,7826598,23829,383163,147183,189760
11948,7867597,2440003,348643,154570,197240,7867559,23829,348848,154586,197320
11952,7747437,2659704,338307,161408,186120,7747429,23829,338663,161664,186120
11956,7739417,2659704,364266,150265,183600,7736691,23829,364341,150372,183640
11958,4513639,1091910,391542,128511,182080,4513633,23829,391672,128308,182080
11959,8324567,2662961,345857,161976,154240,8324557,23829,345994,162066,154200
11960,8285315,2646572,337777,162755,165480,8285289,23829,337876,162798,165560
11961,8323606,2661667,346443,161802,154920,8323603,23829,346275,161786,154920
11962,8277601,2641857,343515,165759,173440,8277494,23829,343296,165971,173640
11963,4523480,1096518,348316,162714,191400,4523478,23829,348480,162897,191400
11964,7856125,2431566,376561,141906,192480,7856075,23829,376642,142142,192400
11965,7784765,2390115,387274,123996,180760,4513689,23829,387027,123945,180640
11968,8267883,2635912,355520,156937,192360,8267864,23829,355889,157107,192440
11969,7783582,2388961,386945,123062,179280,7783548,23829,386932,122967,179400
11970,7791218,2394445,377157,115449,167320,4514176,23829,376983,115332,167280
11972,7226857,2130653,374045,145026,191000,7226855,23829,373993,144762,191000
11974,8263053,2431772,379874,140993,191600,8263048,23829,379726,141081,191560
11977,7791944,2395165,378765,114975,168800,7791900,23829,378628,115092,168840
11978,7226761,2130248,369306,148227,192360,7226757,23829,369338,148463,192360
11979,22748353,2638597,348610,168188,158440,8292558,23829,348609,168218,158240
11981,8269883,2637139,345009,162653,182080,8269877,23829,344929,162549,182080
11983,7809271,2406799,369174,140679,193520,4513959,23829,369153,140756,193680
11984,7739193,2362998,362629,152064,186080,7736876,23829,362558,152264,186200
11985,52709748,13168791,381485,146438,188520,12400611,23829,381858,146332,188400
11986,8292569,2419600,348760,168079,158160,8292558,23829,348609,168218,158240
11987,8276932,2641384,342860,166199,174120,8276854,23829,343080,166100,174240
11989,8262525,2633134,333134,160720,175520,7224555,23829,332909,160671,175640
11990,7226416,2129392,343886,162836,189160,7226412,23829,343565,162562,189200
11992,7835707,2424222,371523,113929,164480,7835682,23829,371383,114138,164480
11993,8280499,2643420,346011,168188,166680,8280477,23829,345978,168028,166800
11994,7817517,2413596,379918,130162,188160,3340080,23829,379691,130149,188320
11995,7826721,2418082,382678,147356,189440,7826649,23829,382482,147153,189520
11996,4514278,1094194,372536,146787,191360,4514275,23829,372314,146731,191360
11998,7791477,2394639,377461,114938,167800,4514152,23829,377252,114964,167840
12000,7825072,2417435,343877,164948,183880,7825057,23829,343814,165032,183800
12002,7836400,2424795,388019,136571,189520,7227068,23829,388597,136751,189400
12003,8280566,2643476,345945,168064,167000,8280477,23829,345978,168028,166800
12005,7814348,2409928,381125,143242,187600,7814345,23829,381221,143314,187600
12006,7814380,2409979,382155,142778,187720,7814375,23829,382159,142969,187720
12007,25299960,2659704,332886,157203,186840,4526161,23829,332993,156999,186680
12011,7854452,2659704,360634,155339,192880,7854447,23829,360542,155239,192840
12014,8273677,2639893,342262,164953,175720,8273671,23829,342430,164917,175720
12015,8286022,2647199,337627,162445,164240,8285995,23829,337813,162560,164360
12018,4527671,1098906,332812,160107,176480,4527667,23829,332698,160214,176440
12019,7795478,2398755,345004,168294,178360,4515600,23829,345144,168501,178360
12020,7832324,1091879,391453,127999,182000,7832320,23829,391332,128103,182000
12021,7820242,2415788,345957,166462,184480,7820240,23829,345865,166638,184480
12025,7798160,2402028,332426,156721,185760,7798139,23829,332254,156358,185760
12026,52709717,13168663,382092,145997,188520,12400639,23829,382275,145951,188680
12027,7790885,2394060,370654,114687,165000,4514205,23829,371099,114754,164880
12028,7836155,2424527,385193,136072,190080,4513877,23829,384904,135822,190200
12030,52685428,13157763,343964,167491,181240,44767227,23829,343927,167454,181120
12034,7226834,2130571,371973,146279,190960,7226827,23829,372362,146096,191000
12035,7854383,2428945,356768,157346,192840,7854377,23829,356496,157374,192840
12039,14358348,1710886,348159,154406,196840,7867625,23829,348337,154551,196960
12041,7854509,2429219,372146,146047,192600,7854508,23829,372191,146098,192560
12042,8323432,2661431,348658,167579,157800,8323416,23829,348788,167608,157720
12043,8323874,2662192,344036,161200,155400,8323856,23829,344011,161111,155280
12045,7790783,2393947,369874,112835,165080,7790768,23829,369927,112774,165000
12046,7788237,2391789,333734,161209,173160,4526903,23829,333961,161314,173320
12048,7816073,2412074,341769,154764,195200,7816067,23829,341717,154564,195200
12052,8322708,2660222,348765,172340,167160,8322696,23829,348537,172388,167160
12053,7829367,2419588,344962,168420,179320,7829359,23829,344858,168443,179280
12054,7788257,2391871,332880,161350,173760,7788255,23829,332879,161483,173760
12055,8290938,2649888,345282,161769,155520,8290933,23829,345467,161889,155520
12056,52713792,13172836,344047,168006,179760,4515574,23829,343774,167883,179560
12058,8281323,2643958,346418,168605,165960,8281302,23829,346433,168268,166160
12059,7832525,2422080,393801,129109,181680,4513587,23829,394089,129050,181720
